vdiffx,vdiffy,cx_ud_px,cy_ud_px,x_mm,y_mm
78.0,0.0,390.06772740073217,251.57462686567163,0.1650041788816452,0.12131073325872421
79.0,0.0,390.59653534506845,251.39592064822577,0.16533631086349487,0.12120264768600464
80.0,0.0,391.5120490318986,251.58267168129265,0.16591383516788483,0.1213146522641182
81.0,0.0,392.1482093663912,251.51349862258954,0.1663144826889038,0.12127251923084259
82.0,0.0,392.85077705955166,251.54751753541467,0.16675762832164764,0.1212925836443901
83.0,0.0,393.47846174752004,251.62168772931105,0.1671539694070816,0.12133694440126419
84.0,0.0,393.89465219139527,251.7769735960327,0.16741733253002167,0.1214304193854332
85.0,0.0,394.72999717274524,251.6533785694091,0.16794422268867493,0.12135529518127441
86.0,0.0,395.2383026556133,251.56358016017984,0.16826492547988892,0.12130074203014374
87.0,0.0,395.8727862647019,251.65242665945652,0.1686663031578064,0.12135399878025055
88.0,0.0,396.55546436875943,251.71248803173302,0.16909822821617126,0.12138986587524414
89.0,0.0,397.1008922443377,251.46451612903226,0.16944211721420288,0.12123966962099075
90.0,0.0,397.7333426456209,251.5151557480095,0.16984258592128754,0.12126985192298889
91.0,0.0,398.3523835691716,251.37271603242203,0.17023387551307678,0.12118332833051682
92.0,0.0,398.90606896551725,251.5096551724138,0.17058521509170532,0.12126576155424118
93.0,0.0,399.2416126303919,251.31801522413306,0.1707969307899475,0.12114962935447693
94.0,0.0,399.98461960999725,251.45482010436695,0.1712685376405716,0.12123187631368637
95.0,0.0,400.365189609668,251.40283372690652,0.17150962352752686,0.12120015919208527
96.0,0.0,401.02059148700937,251.55555555555554,0.1719260960817337,0.12129214406013489
97.0,0.0,401.51543679911396,251.54257233836356,0.17224007844924927,0.12128396332263947
98.0,0.0,401.86954110633576,251.50658533203938,0.17246471345424652,0.12126195430755615
99.0,0.0,402.7196339434276,251.43801996672212,0.17300429940223694,0.12121985852718353
100.0,0.0,403.0799279678626,251.56642194209724,0.17323382198810577,0.12129738926887512
101.0,0.0,403.7832750739446,251.57313794030654,0.17368093132972717,0.12130100280046463
102.0,0.0,404.21162383963406,251.85779631373603,0.17395466566085815,0.12147320806980133
103.0,0.0,404.87899416504587,251.7402056126702,0.1743786782026291,0.12140154838562012
104.0,0.0,405.252377670572,251.69110957960027,0.17461606860160828,0.1213715597987175
105.0,0.0,405.8974429098865,251.41952686995762,0.17502544820308685,0.12120649963617325
106.0,0.0,406.2810519217802,251.4521915037087,0.1752699464559555,0.12122604250907898
107.0,0.0,406.8397495670707,251.923404822166,0.17562812566757202,0.12151145935058594
108.0,0.0,407.4172922252011,251.9780160857909,0.17599649727344513,0.1215442642569542
109.0,0.0,407.95593176531406,252.07443783923495,0.17634041607379913,0.12160246819257736
110.0,0.0,408.1166666666667,252.09739583333334,0.17644305527210236,0.12161631882190704
111.0,0.0,408.8623252298778,251.89280765839527,0.17691782116889954,0.12149173766374588
112.0,0.0,409.3477272727273,251.82878787878786,0.17722733318805695,0.12145258486270905
