vdiffx,vdiffy,cx_ud_px,cy_ud_px,x_mm,y_mm
80.0,0,369.4477858805767,201.9981825925582,0.15026879807313284,0.0889132892092069
81.0,0,369.9818236521908,202.2064246277374,0.15057818591594696,0.08902217447757721
82.0,0,370.60594840635275,202.3044194154055,0.15093898276487985,0.0890678937236468
83.0,0,371.07948272657586,202.30020975165007,0.15121228992938995,0.08905852337678273
84.0,0,371.73162933270265,202.39896885759057,0.151589497923851,0.08910428235928218
85.0,0,372.27874378477435,202.44666988232143,0.1519058495759964,0.08912295599778493
86.0,0,372.83227974723803,202.5133145800011,0.1522261102994283,0.0891521821419398
87.0,0,373.3573145647834,202.6037474486167,0.15253018836180368,0.0891951893766721
88.0,0,374.0738870711837,202.69895423974677,0.15294515589872995,0.0892380674680074
89.0,0,374.5488228311353,202.69579491893683,0.15321984390417734,0.0892292708158493
90.0,0,375.04314215431833,202.7116981271356,0.1535059710343679,0.0892309049765269
91.0,0,375.54246794262167,202.83410266351586,0.15379575888315836,0.08929230272769928
92.0,0,376.1079127195965,202.93873789239476,0.15412382781505585,0.08934275309244792
93.0,0,376.6521901145558,203.01559270838519,0.15443954368432364,0.08937791734933853
94.0,0,377.1989858487891,203.0683095286581,0.15475667516390482,0.08939949423074722
95.0,0,377.85278836944264,203.19480424372145,0.1551364262898763,0.08946098138888676
96.0,0,378.3197037825167,203.22821175999547,0.15540732443332672,0.08947288741668065
97.0,0,378.76432481984335,203.23856018484466,0.1556652436653773,0.08947216471036275
98.0,0,379.4056576169549,203.30334669079375,0.1560376932223638,0.0894991581638654
99.0,0,379.7734153852061,203.26456450398996,0.1562508443991343,0.08947192629178365
100.0,0,380.40796977794486,203.28768436282948,0.15661931534608206,0.08947558949391048
101.0,0,380.93175313289885,203.37639426287305,0.1569240391254425,0.08951779703299205
102.0,0,381.31426532310064,203.41993789018662,0.15714648365974426,0.08953667183717091
103.0,0,381.9438714752887,203.46887341516685,0.15751258532206217,0.08955495804548264
104.0,0,382.3354379102243,203.37223964187538,0.1577395349740982,0.08949477970600128
105.0,0,382.9691830307269,203.32961741742164,0.15810766319433847,0.08946144332488377
106.0,0,383.4674036703625,203.29757528769645,0.15839718778928122,0.08943603684504826
107.0,0,383.8750202030833,203.2862994701824,0.158634215593338,0.08942367384831111
108.0,0,384.43728151491024,203.2448205120222,0.15896112223466238,0.08939200639724731
109.0,0,384.7996091271196,203.28525881971666,0.159172256787618,0.08940943330526352
110.0,0,385.28553741980005,203.3408412232817,0.1594555377960205,0.08943357815345128
111.0,0,385.8326234972105,203.42382483072814,0.15977467596530914,0.08947227398554485
112.0,0,386.5102904061226,203.53257878219225,0.16017021238803864,0.08952358116706212
113.0,0,387.0190344087491,203.54916077134385,0.16046678523222604,0.08952542891105016
114.0,0,387.7230750915821,203.64328939511893,0.16087788343429565,0.089568130671978
115.0,0,388.1442109960601,203.6847118926314,0.1611237426598867,0.08958528439203899
116.0,0,388.70434895678244,203.7708734442751,0.16145110130310059,0.08962563922007878
117.0,0,389.3525726053167,203.9225324964367,0.16183037062486014,0.08970166246096294
118.0,0,390.0245473367377,203.97099863341862,0.16222302615642548,0.08971913407246272
119.0,0,390.52302423193265,203.9811453995824,0.16251419484615326,0.08971752474705379
120.0,0,390.98653955465767,204.11582632963464,0.16278588771820068,0.08978675057490666
121.0,0,391.43561568195236,204.27898550651264,0.1630493849515915,0.08987227082252502
122.0,0,392.3445313390318,204.40893292336224,0.16358158985773721,0.08993232250213623
123.0,0,392.8666517754585,204.4977186164833,0.16388751566410065,0.08997482309738795
124.0,0,393.15322196031883,204.45858344685925,0.16405490040779114,0.08994852006435394
125.0,0,393.896632536276,204.41724441574308,0.16448967655499777,0.08991427222887675
126.0,0,394.3653837844228,204.4265071379482,0.16476411620775858,0.08991263558467229
127.0,0,395.11714802452724,204.3212731881887,0.1652036855618159,0.089842123289903
128.0,0,395.5425844859911,204.2670684678346,0.16545252998669943,0.08980523546536763
129.0,0,396.41926750946624,204.15829165402525,0.1659656216700872,0.08973083148399989
130.0,0,396.93223320547304,204.03079191403626,0.16626550753911337,0.08965117732683818
131.0,0,397.41571005112525,203.8705132598911,0.1665480136871338,0.08955337852239609
132.0,0,398.17873853072024,203.7849342571283,0.16699508825937906,0.08949368943770726
133.0,0,398.69036127393593,203.71414433975454,0.16729494432608286,0.08944604794184367
134.0,0,399.4658773062033,203.63141988512697,0.1677497128645579,0.08938773224751155
135.0,0,399.98504162550694,203.49784578332142,0.16805380086104074,0.08930440743764241
136.0,0,400.6501236937334,203.3355812127364,0.168443500995636,0.08920265485843022
137.0,0,400.9582744572229,203.2688657720871,0.16862418750921884,0.08916028092304866
138.0,0,401.71921754594047,203.09940571059713,0.16907050708929697,0.08905294040838878
139.0,0,402.1770412933941,202.95711384887122,0.16933882236480713,0.08896549791097641
140.0,0,402.7495091144321,202.85042267469908,0.1696749577919642,0.08889646828174591
141.0,0,403.15475994424924,202.77681909471707,0.16991295913855234,0.08884868770837784
142.0,0,403.50139119542,202.85142668133471,0.17011750737826029,0.08888575931390126
143.0,0,404.01530964297086,202.82843095175102,0.1704199661811193,0.08886499951283137
144.0,0,404.3892210875941,202.79203662229244,0.17063994705677032,0.08883875608444214
145.0,0,404.9681394603624,202.81393716732995,0.17098116874694824,0.0888424664735794
146.0,0,405.2424827253797,202.73761524020816,0.17114232977231345,0.0887950708468755
147.0,0,405.5714178133253,202.65989272885113,0.171335702141126,0.08874604602654775
148.0,0,405.98685707301365,202.6168502449266,0.1715803494056066,0.08871537446975708
149.0,0,406.41247113956575,202.68267461750244,0.1718317617972692,0.08874629686276118
150.0,0,406.7339094369873,202.6514568792577,0.172021155556043,0.08872374147176743
